,Date,Favourites,Retweets,Timezone,Compound,Positive,Neutral,Negative,Physical Health,Learning and Career,Mental Wellbeing,Finances,Relationships,Travel and Holidays,Five or more favourites
5928,Tue Jan 03 01:05:33 +0000 2017,1,0,Atlantic Time (Canada),0.2584,0.184,0.816,0.0,0,0,0,0,0,0,0
5929,Tue Jan 03 01:05:31 +0000 2017,0,0,Newfoundland,0.6369,0.234,0.766,0.0,0,0,0,0,0,1,0
5930,Tue Jan 03 01:05:27 +0000 2017,1,0,Central Time (US & Canada),0.6115,0.235,0.765,0.0,0,0,1,0,0,0,0
5931,Tue Jan 03 01:05:24 +0000 2017,0,0,,0.0,0.0,1.0,0.0,0,1,0,0,0,0,0
5932,Tue Jan 03 01:05:22 +0000 2017,13,1,Atlantic Time (Canada),0.6369,0.318,0.682,0.0,0,1,0,0,0,0,1
5933,Tue Jan 03 01:05:21 +0000 2017,0,0,Central Time (US & Canada),0.6213,0.404,0.596,0.0,0,0,0,0,0,0,0
5934,Tue Jan 03 01:05:20 +0000 2017,20,0,,-0.4019,0.0,0.769,0.231,0,1,0,0,0,0,1
5935,Tue Jan 03 01:05:18 +0000 2017,0,0,,0.6222,0.235,0.676,0.09,1,0,0,0,1,0,0
5936,Tue Jan 03 01:05:18 +0000 2017,9,1,Eastern Time (US & Canada),0.0,0.0,1.0,0.0,0,0,0,0,0,0,1
5937,Tue Jan 03 01:05:14 +0000 2017,4,0,,-0.296,0.0,0.855,0.145,0,0,0,0,0,0,0
5938,Tue Jan 03 01:05:12 +0000 2017,0,0,Eastern Time (US & Canada),-0.4753,0.0,0.795,0.205,0,0,0,0,0,0,0
5939,Tue Jan 03 01:05:11 +0000 2017,1,0,Pacific Time (US & Canada),0.5095,0.215,0.785,0.0,0,1,0,0,0,0,0
5940,Tue Jan 03 01:05:10 +0000 2017,0,0,Pacific Time (US & Canada),0.0,0.0,1.0,0.0,1,0,0,0,0,0,0
5941,Tue Jan 03 01:05:06 +0000 2017,3,1,Atlantic Time (Canada),0.6705,0.297,0.703,0.0,0,0,0,0,0,0,0
5942,Tue Jan 03 01:05:05 +0000 2017,5,0,Arizona,0.6369,0.206,0.794,0.0,1,0,0,0,0,0,1
5943,Tue Jan 03 01:05:04 +0000 2017,0,0,Quito,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
5944,Tue Jan 03 01:05:02 +0000 2017,0,0,Eastern Time (US & Canada),0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
5945,Tue Jan 03 01:04:55 +0000 2017,11,0,,-0.2732,0.0,0.851,0.149,0,0,0,0,1,0,1
5946,Tue Jan 03 01:04:53 +0000 2017,9,0,,0.0,0.0,1.0,0.0,0,0,0,0,0,0,1
5947,Tue Jan 03 01:04:29 +0000 2017,0,0,,0.0,0.0,1.0,0.0,0,1,0,0,0,0,0
5948,Tue Jan 03 01:04:28 +0000 2017,2,1,Pacific Time (US & Canada),-0.4767,0.0,0.838,0.162,0,0,0,0,0,0,0
5949,Tue Jan 03 01:04:25 +0000 2017,4,0,London,0.7771,0.325,0.592,0.083,0,1,0,0,0,0,0
5950,Tue Jan 03 01:04:23 +0000 2017,0,0,,-0.8807,0.059,0.563,0.378,0,0,0,0,0,0,0
5951,Tue Jan 03 01:04:23 +0000 2017,0,0,America/New_York,-0.5423,0.0,0.83,0.17,0,0,0,0,0,0,0
5952,Tue Jan 03 01:04:23 +0000 2017,3,1,Pacific Time (US & Canada),-0.6486,0.168,0.432,0.4,0,0,0,0,1,0,0
5953,Tue Jan 03 01:04:21 +0000 2017,0,0,Quito,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
5954,Tue Jan 03 01:04:21 +0000 2017,6,10,,0.0,0.0,1.0,0.0,0,0,0,0,1,0,1
5955,Tue Jan 03 01:04:21 +0000 2017,0,0,,0.3089,0.201,0.799,0.0,0,0,0,0,0,0,0
5956,Tue Jan 03 01:04:11 +0000 2017,0,0,,0.5719,0.316,0.684,0.0,0,0,1,0,0,0,0
5957,Tue Jan 03 01:04:08 +0000 2017,1,0,Eastern Time (US & Canada),0.128,0.168,0.685,0.147,0,0,1,0,0,0,0
5958,Tue Jan 03 01:04:07 +0000 2017,0,0,Pacific Time (US & Canada),0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
5959,Tue Jan 03 01:04:04 +0000 2017,0,0,Hawaii,0.5926,0.323,0.524,0.154,0,0,0,0,0,0,0
5960,Tue Jan 03 01:03:52 +0000 2017,5,0,,-0.296,0.0,0.879,0.121,0,0,1,0,0,0,1
5961,Tue Jan 03 01:03:49 +0000 2017,0,0,Eastern Time (US & Canada),-0.3736,0.159,0.59,0.251,0,0,0,0,0,0,0
5962,Tue Jan 03 01:03:49 +0000 2017,0,0,Atlantic Time (Canada),0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
5963,Tue Jan 03 01:03:48 +0000 2017,2,0,,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
5964,Tue Jan 03 01:03:46 +0000 2017,1,0,Central Time (US & Canada),-0.25,0.163,0.618,0.219,0,0,0,0,0,0,0
5965,Tue Jan 03 01:03:45 +0000 2017,0,1,Central Time (US & Canada),0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
5966,Tue Jan 03 01:03:44 +0000 2017,0,0,Central Time (US & Canada),0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
5967,Tue Jan 03 01:03:38 +0000 2017,1,1,Central Time (US & Canada),0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
5968,Tue Jan 03 01:03:36 +0000 2017,0,0,Eastern Time (US & Canada),-0.4019,0.0,0.828,0.172,0,1,0,0,0,0,0
5969,Tue Jan 03 01:03:30 +0000 2017,1,0,,-0.7351,0.0,0.788,0.212,1,0,0,0,0,0,0
5970,Tue Jan 03 01:03:25 +0000 2017,1,0,Pacific Time (US & Canada),0.5267,0.112,0.888,0.0,0,0,0,0,0,0,0
5971,Tue Jan 03 01:03:21 +0000 2017,1,0,Pacific Time (US & Canada),0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
5972,Tue Jan 03 01:03:08 +0000 2017,4,0,London,-0.5106,0.057,0.742,0.201,1,0,0,0,0,0,0
5973,Tue Jan 03 01:02:56 +0000 2017,52,5,Pacific Time (US & Canada),0.0,0.0,1.0,0.0,0,0,0,0,0,0,1
5974,Tue Jan 03 01:02:53 +0000 2017,0,0,Quito,0.6114,0.333,0.667,0.0,0,0,1,0,0,0,0
5975,Tue Jan 03 01:02:47 +0000 2017,15,1,Quito,0.0,0.0,1.0,0.0,0,0,0,0,0,0,1
5976,Tue Jan 03 01:02:47 +0000 2017,0,0,,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
5977,Tue Jan 03 01:02:39 +0000 2017,0,0,Eastern Time (US & Canada),0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
5978,Tue Jan 03 01:02:39 +0000 2017,0,0,Mountain Time (US & Canada),-0.296,0.0,0.891,0.109,0,0,0,0,0,0,0
5979,Tue Jan 03 01:02:34 +0000 2017,1,0,Eastern Time (US & Canada),0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
5980,Tue Jan 03 01:02:32 +0000 2017,2,0,,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0
5981,Tue Jan 03 01:02:29 +0000 2017,0,0,,-0.4767,0.0,0.721,0.279,0,1,0,0,0,0,0
5982,Tue Jan 03 01:02:24 +0000 2017,0,0,,0.0,0.0,1.0,0.0,0,0,0,0,0,1,0
5983,Tue Jan 03 01:02:23 +0000 2017,2,1,Central Time (US & Canada),-0.6908,0.0,0.584,0.416,0,0,0,0,0,0,0
5984,Tue Jan 03 01:02:11 +0000 2017,0,0,Atlantic Time (Canada),0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
5985,Tue Jan 03 01:01:55 +0000 2017,1,0,London,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0
5986,Tue Jan 03 01:01:55 +0000 2017,0,1,,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
5987,Tue Jan 03 01:01:53 +0000 2017,3,2,Central Time (US & Canada),0.0,0.0,1.0,0.0,0,1,0,0,0,0,0
5988,Tue Jan 03 01:01:48 +0000 2017,0,0,Central Time (US & Canada),0.0,0.0,1.0,0.0,0,0,1,0,0,0,0
5989,Tue Jan 03 01:01:46 +0000 2017,0,0,New Delhi,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
5990,Tue Jan 03 01:01:42 +0000 2017,0,0,,0.0,0.0,1.0,0.0,0,0,0,0,0,1,0
5991,Tue Jan 03 01:01:41 +0000 2017,0,0,Melbourne,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
5992,Tue Jan 03 01:01:40 +0000 2017,0,0,Mountain Time (US & Canada),0.0,0.175,0.649,0.175,1,0,0,0,0,0,0
5993,Tue Jan 03 01:01:36 +0000 2017,0,0,,0.0,0.175,0.649,0.175,1,0,0,0,0,0,0
5994,Tue Jan 03 01:01:36 +0000 2017,0,0,,0.0,0.175,0.649,0.175,1,0,0,0,0,0,0
5995,Tue Jan 03 01:01:35 +0000 2017,0,0,,0.0,0.175,0.649,0.175,1,0,0,0,0,0,0
5996,Tue Jan 03 01:01:32 +0000 2017,0,0,Eastern Time (US & Canada),0.6249,0.313,0.687,0.0,0,0,0,0,0,0,0
5997,Tue Jan 03 01:01:29 +0000 2017,0,1,Central Time (US & Canada),0.4215,0.219,0.781,0.0,0,0,0,0,0,0,0
5998,Tue Jan 03 01:01:25 +0000 2017,0,0,Arizona,0.4767,0.205,0.795,0.0,0,0,0,0,1,0,0
5999,Tue Jan 03 01:01:24 +0000 2017,0,0,,0.4019,0.119,0.881,0.0,0,0,0,0,0,0,0
6000,Tue Jan 03 01:01:23 +0000 2017,0,0,,0.4404,0.182,0.818,0.0,0,0,0,0,0,0,0
6001,Tue Jan 03 01:01:23 +0000 2017,10,4,Eastern Time (US & Canada),0.6682,0.309,0.691,0.0,0,0,0,0,0,0,1
6002,Tue Jan 03 01:01:09 +0000 2017,1,0,Pacific Time (US & Canada),0.5789,0.225,0.702,0.073,0,0,0,0,1,0,0
6003,Tue Jan 03 01:01:04 +0000 2017,32,6,,0.6351,0.285,0.715,0.0,1,1,0,0,0,0,1
6004,Tue Jan 03 01:01:01 +0000 2017,0,0,,-0.0258,0.105,0.787,0.108,0,0,0,0,0,0,0
6005,Tue Jan 03 01:01:01 +0000 2017,1,0,,0.1511,0.21,0.79,0.0,0,0,0,0,1,0,0
6006,Tue Jan 03 01:01:00 +0000 2017,0,0,,-0.4019,0.0,0.876,0.124,1,0,0,0,0,0,0
6007,Tue Jan 03 01:00:57 +0000 2017,3,1,Pacific Time (US & Canada),0.0,0.0,1.0,0.0,0,0,0,1,0,0,0
6008,Tue Jan 03 01:00:54 +0000 2017,1,0,Eastern Time (US & Canada),-0.6124,0.0,0.778,0.222,0,0,0,0,0,0,0
6009,Tue Jan 03 01:00:53 +0000 2017,4,0,Atlantic Time (Canada),0.8171,0.298,0.702,0.0,0,0,0,0,0,0,0
6010,Tue Jan 03 01:00:52 +0000 2017,0,0,,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
6011,Tue Jan 03 01:00:51 +0000 2017,0,0,,-0.8805,0.11,0.417,0.473,0,0,1,0,0,0,0
6012,Tue Jan 03 01:00:47 +0000 2017,1,0,America/New_York,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
6013,Tue Jan 03 01:00:45 +0000 2017,4,0,Pacific Time (US & Canada),0.6369,0.189,0.811,0.0,0,0,0,0,0,0,0
6014,Tue Jan 03 01:00:38 +0000 2017,3,0,Central Time (US & Canada),0.4939,0.158,0.842,0.0,0,0,0,0,0,0,0
6015,Tue Jan 03 01:00:38 +0000 2017,5,0,Atlantic Time (Canada),-0.4466,0.0,0.877,0.123,0,0,0,0,1,0,1
6016,Tue Jan 03 01:00:34 +0000 2017,4,1,Eastern Time (US & Canada),-0.4835,0.074,0.765,0.161,0,0,0,0,1,0,0
6017,Tue Jan 03 01:00:34 +0000 2017,6,0,Eastern Time (US & Canada),-0.765,0.0,0.708,0.292,0,0,0,0,0,0,1
6018,Tue Jan 03 01:00:33 +0000 2017,1,0,,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
6019,Tue Jan 03 01:00:30 +0000 2017,2,0,America/New_York,-0.1759,0.119,0.726,0.155,0,1,0,0,0,0,0
6020,Tue Jan 03 01:00:28 +0000 2017,3,0,Central Time (US & Canada),0.0,0.0,1.0,0.0,1,0,0,0,0,0,0
6021,Tue Jan 03 01:00:26 +0000 2017,1,0,,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
6022,Tue Jan 03 01:00:21 +0000 2017,2,0,Central Time (US & Canada),0.4939,0.186,0.814,0.0,0,0,0,0,1,0,0
6023,Tue Jan 03 01:00:20 +0000 2017,0,0,,0.8096,0.259,0.741,0.0,1,0,0,0,0,0,0
6024,Tue Jan 03 01:00:17 +0000 2017,1,0,Eastern Time (US & Canada),-0.6597,0.0,0.747,0.253,0,1,0,0,0,0,0
6025,Tue Jan 03 01:00:16 +0000 2017,2,0,Central Time (US & Canada),0.4404,0.195,0.805,0.0,0,0,0,0,0,0,0
6026,Tue Jan 03 01:00:14 +0000 2017,20,13,,-0.6671,0.135,0.487,0.377,0,0,0,1,0,0,1
6027,Tue Jan 03 01:00:07 +0000 2017,1,1,,0.0,0.0,1.0,0.0,0,0,0,0,1,0,0
6028,Tue Jan 03 01:00:07 +0000 2017,1,0,,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
6029,Tue Jan 03 01:00:03 +0000 2017,0,0,Eastern Time (US & Canada),0.4019,0.184,0.816,0.0,1,1,0,0,0,0,0
6030,Tue Jan 03 01:00:01 +0000 2017,3,2,Eastern Time (US & Canada),0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
6031,Tue Jan 03 00:59:59 +0000 2017,0,0,Eastern Time (US & Canada),0.0,0.0,1.0,0.0,1,0,0,0,0,0,0
6032,Tue Jan 03 00:59:53 +0000 2017,0,0,,0.4926,0.122,0.878,0.0,0,0,0,0,1,0,0
6033,Tue Jan 03 00:59:52 +0000 2017,0,5,Eastern Time (US & Canada),0.0,0.0,1.0,0.0,0,1,0,0,0,0,0
6034,Tue Jan 03 00:59:48 +0000 2017,0,0,Pacific Time (US & Canada),0.4926,0.347,0.653,0.0,0,0,0,0,0,0,0
6035,Tue Jan 03 00:59:38 +0000 2017,4,0,Atlantic Time (Canada),0.296,0.167,0.833,0.0,0,0,0,0,0,0,0
6036,Tue Jan 03 00:59:36 +0000 2017,0,0,,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
6037,Tue Jan 03 00:59:36 +0000 2017,19,3,Pacific Time (US & Canada),0.7152,0.23,0.77,0.0,0,0,0,0,0,0,1
6038,Tue Jan 03 00:59:33 +0000 2017,1,0,Eastern Time (US & Canada),0.503,0.211,0.712,0.077,0,0,0,0,0,0,0
6039,Tue Jan 03 00:59:23 +0000 2017,1,0,,0.4019,0.162,0.838,0.0,1,0,0,0,0,0,0
6040,Tue Jan 03 00:59:20 +0000 2017,0,0,Quito,0.3724,0.175,0.825,0.0,0,0,0,0,0,0,0
6041,Tue Jan 03 00:59:19 +0000 2017,0,0,Eastern Time (US & Canada),-0.2942,0.221,0.483,0.296,1,0,1,0,0,0,0
6042,Tue Jan 03 00:59:09 +0000 2017,6,1,,-0.6559,0.091,0.658,0.251,1,0,0,0,0,0,1
6043,Tue Jan 03 00:59:08 +0000 2017,4,3,,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
6044,Tue Jan 03 00:59:08 +0000 2017,0,0,,-0.4215,0.0,0.763,0.237,0,1,0,0,0,0,0
6045,Tue Jan 03 00:59:01 +0000 2017,2,0,Pacific Time (US & Canada),-0.7959,0.0,0.53,0.47,0,1,0,0,0,0,0
6046,Tue Jan 03 00:58:58 +0000 2017,0,0,,0.5242,0.243,0.651,0.106,0,0,0,1,0,0,0
6047,Tue Jan 03 00:58:56 +0000 2017,2,0,,0.1477,0.081,0.919,0.0,0,0,0,0,1,0,0
6048,Tue Jan 03 00:58:56 +0000 2017,2,0,,0.5719,0.198,0.802,0.0,0,0,0,0,0,0,0
6049,Tue Jan 03 00:58:54 +0000 2017,3,0,Mountain Time (US & Canada),-0.5106,0.0,0.68,0.32,0,1,0,0,0,0,0
6050,Tue Jan 03 00:58:46 +0000 2017,6,0,Pacific Time (US & Canada),0.0,0.0,1.0,0.0,0,0,0,0,0,0,1
6051,Tue Jan 03 00:58:42 +0000 2017,0,1,,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
6052,Tue Jan 03 00:58:41 +0000 2017,5,0,Arizona,-0.4215,0.0,0.781,0.219,0,1,0,0,0,0,1
6053,Tue Jan 03 00:58:36 +0000 2017,0,0,Arizona,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
6054,Tue Jan 03 00:58:34 +0000 2017,5,0,,0.2263,0.137,0.863,0.0,0,0,0,0,0,0,1
6055,Tue Jan 03 00:58:27 +0000 2017,10,7,,0.431,0.363,0.637,0.0,0,0,0,0,0,0,1
6056,Tue Jan 03 00:58:25 +0000 2017,3,2,Arizona,-0.2023,0.141,0.68,0.18,0,0,0,0,0,0,0
6057,Tue Jan 03 00:58:22 +0000 2017,0,0,,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
6058,Tue Jan 03 00:58:21 +0000 2017,9,2,Eastern Time (US & Canada),0.4404,0.172,0.828,0.0,0,0,0,0,0,0,1
6059,Tue Jan 03 00:58:18 +0000 2017,12,3,,0.0,0.0,1.0,0.0,0,0,0,0,1,0,1
6060,Tue Jan 03 00:58:18 +0000 2017,0,0,Eastern Time (US & Canada),0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
6061,Tue Jan 03 00:58:07 +0000 2017,0,0,,0.6696,0.523,0.477,0.0,1,0,0,0,0,0,0
6062,Tue Jan 03 00:58:07 +0000 2017,4,0,Eastern Time (US & Canada),-0.296,0.0,0.784,0.216,0,0,0,0,0,0,0
6063,Tue Jan 03 00:58:03 +0000 2017,0,0,,-0.3612,0.0,0.912,0.088,0,0,0,0,0,0,0
6064,Tue Jan 03 00:58:03 +0000 2017,1,0,,-0.3034,0.137,0.718,0.145,0,0,0,0,0,0,0
6065,Tue Jan 03 00:58:00 +0000 2017,2,0,,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
6066,Tue Jan 03 00:57:56 +0000 2017,0,0,,-0.296,0.0,0.804,0.196,0,0,0,0,0,0,0
6067,Tue Jan 03 00:57:51 +0000 2017,0,0,Central Time (US & Canada),0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
6068,Tue Jan 03 00:57:47 +0000 2017,2,0,Central Time (US & Canada),0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
6069,Tue Jan 03 00:57:46 +0000 2017,4,1,,0.3412,0.211,0.789,0.0,0,0,0,0,0,0,0
6070,Tue Jan 03 00:57:43 +0000 2017,23,6,,0.4271,0.13,0.87,0.0,0,0,0,0,1,0,1
6071,Tue Jan 03 00:57:41 +0000 2017,2,0,,0.4767,0.171,0.829,0.0,0,0,0,0,0,0,0
6072,Tue Jan 03 00:57:40 +0000 2017,1,0,,0.3818,0.167,0.833,0.0,0,1,0,0,0,0,0
6073,Tue Jan 03 00:57:34 +0000 2017,4,0,Atlantic Time (Canada),0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
6074,Tue Jan 03 00:57:30 +0000 2017,1,0,,0.4404,0.153,0.847,0.0,0,0,0,0,0,0,0
6075,Tue Jan 03 00:57:29 +0000 2017,0,0,Quito,-0.34,0.0,0.906,0.094,0,0,1,0,0,0,0
6076,Tue Jan 03 00:57:28 +0000 2017,0,0,,0.25,0.154,0.846,0.0,0,0,0,0,0,0,0
6077,Tue Jan 03 00:57:14 +0000 2017,9,6,,-0.296,0.0,0.784,0.216,0,0,0,0,0,0,1
6078,Tue Jan 03 00:57:12 +0000 2017,1,2,Eastern Time (US & Canada),0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
6079,Tue Jan 03 00:57:07 +0000 2017,0,0,,0.0,0.0,1.0,0.0,0,1,0,1,0,0,0
6080,Tue Jan 03 00:56:59 +0000 2017,4,0,Asia/Qatar,0.5709,0.183,0.817,0.0,0,0,0,0,0,0,0
6081,Tue Jan 03 00:56:58 +0000 2017,0,0,,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0
6082,Tue Jan 03 00:56:57 +0000 2017,2,0,Eastern Time (US & Canada),0.0,0.0,1.0,0.0,1,0,0,0,0,0,0
6083,Tue Jan 03 00:56:55 +0000 2017,0,0,,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
6084,Tue Jan 03 00:56:53 +0000 2017,1,0,,0.6908,0.322,0.678,0.0,0,0,0,0,0,0,0
6085,Tue Jan 03 00:56:52 +0000 2017,2,0,,0.0772,0.061,0.939,0.0,0,1,0,0,0,0,0
6086,Tue Jan 03 00:56:45 +0000 2017,0,0,,0.3182,0.126,0.874,0.0,0,0,0,0,0,0,0
6087,Tue Jan 03 00:56:42 +0000 2017,0,0,Pacific Time (US & Canada),0.5927,0.204,0.796,0.0,0,0,0,0,0,0,0
6088,Tue Jan 03 00:56:41 +0000 2017,4,0,,-0.5574,0.0,0.833,0.167,0,1,0,0,0,0,0
6089,Tue Jan 03 00:56:35 +0000 2017,0,0,Amsterdam,0.5719,0.179,0.821,0.0,0,0,1,0,0,0,0
6090,Tue Jan 03 00:56:34 +0000 2017,0,0,,0.2263,0.16,0.84,0.0,0,0,0,0,0,0,0
6091,Tue Jan 03 00:56:31 +0000 2017,0,0,,0.0772,0.053,0.947,0.0,0,1,0,0,0,0,0
6092,Tue Jan 03 00:56:26 +0000 2017,2,0,,0.3182,0.156,0.764,0.08,1,0,0,0,0,0,0
6093,Tue Jan 03 00:56:25 +0000 2017,1,1,,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
6094,Tue Jan 03 00:56:21 +0000 2017,2,0,Central Time (US & Canada),-0.296,0.0,0.761,0.239,0,0,0,0,0,0,0
6095,Tue Jan 03 00:56:16 +0000 2017,0,0,Pacific Time (US & Canada),0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
6096,Tue Jan 03 00:56:10 +0000 2017,1,0,,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
6097,Tue Jan 03 00:55:53 +0000 2017,0,1,Eastern Time (US & Canada),0.0258,0.058,0.942,0.0,0,1,0,0,0,0,0
6098,Tue Jan 03 00:55:37 +0000 2017,3,1,Pacific Time (US & Canada),0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
6099,Tue Jan 03 00:55:29 +0000 2017,6,4,,0.5777,0.19,0.81,0.0,1,0,0,0,0,0,1
6100,Tue Jan 03 00:55:23 +0000 2017,0,0,,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
6101,Tue Jan 03 00:55:23 +0000 2017,1,0,,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
6102,Tue Jan 03 00:55:19 +0000 2017,1,0,Eastern Time (US & Canada),-0.2649,0.078,0.803,0.119,0,0,0,0,0,0,0
6103,Tue Jan 03 00:55:18 +0000 2017,1,1,,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
6104,Tue Jan 03 00:55:17 +0000 2017,1,0,,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
6105,Tue Jan 03 00:55:17 +0000 2017,0,1,,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
6106,Tue Jan 03 00:55:12 +0000 2017,1,0,,0.0,0.0,1.0,0.0,0,0,0,0,1,0,0
6107,Tue Jan 03 00:55:09 +0000 2017,0,0,London,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
6108,Tue Jan 03 00:55:08 +0000 2017,1,0,Eastern Time (US & Canada),-0.8176,0.0,0.622,0.378,0,0,0,0,0,0,0
6109,Tue Jan 03 00:55:05 +0000 2017,1,1,Atlantic Time (Canada),0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
6110,Tue Jan 03 00:54:52 +0000 2017,4,3,,-0.2732,0.0,0.92,0.08,0,0,0,0,0,0,0
6111,Tue Jan 03 00:54:51 +0000 2017,1,0,Hawaii,-0.4019,0.0,0.87,0.13,0,0,0,0,0,0,0
6112,Tue Jan 03 00:54:44 +0000 2017,0,0,London,0.34,0.221,0.579,0.2,0,0,0,0,0,0,0
6113,Tue Jan 03 00:54:36 +0000 2017,0,0,Melbourne,0.2023,0.167,0.833,0.0,0,0,0,0,0,0,0
6114,Tue Jan 03 00:54:36 +0000 2017,0,0,London,-0.1043,0.185,0.617,0.198,0,0,0,0,0,0,0
6115,Tue Jan 03 00:54:35 +0000 2017,1,0,,0.186,0.139,0.711,0.15,0,0,0,0,0,0,0
6116,Tue Jan 03 00:54:30 +0000 2017,0,0,,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
6117,Tue Jan 03 00:54:27 +0000 2017,18,0,,-0.296,0.0,0.891,0.109,0,0,1,0,0,0,1
6118,Tue Jan 03 00:54:21 +0000 2017,6,3,Central Time (US & Canada),-0.7003,0.0,0.633,0.367,0,0,0,0,0,0,1
6119,Tue Jan 03 00:54:15 +0000 2017,2,0,,-0.5574,0.0,0.841,0.159,1,0,0,0,0,0,0
6120,Tue Jan 03 00:54:12 +0000 2017,4,1,Central Time (US & Canada),0.0,0.0,1.0,0.0,0,0,0,1,0,0,0
6121,Tue Jan 03 00:54:09 +0000 2017,5,1,Eastern Time (US & Canada),0.0,0.0,1.0,0.0,0,0,0,0,0,0,1
6122,Tue Jan 03 00:54:08 +0000 2017,0,1,Hawaii,0.8555,0.483,0.517,0.0,0,0,0,0,0,0,0
6123,Tue Jan 03 00:54:05 +0000 2017,342,152,Pacific Time (US & Canada),0.0,0.0,1.0,0.0,0,0,0,0,0,0,1
6124,Tue Jan 03 00:54:04 +0000 2017,0,0,,0.4717,0.17,0.83,0.0,1,0,0,0,0,0,0
6125,Tue Jan 03 00:54:04 +0000 2017,1,0,Arizona,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
6126,Tue Jan 03 00:53:52 +0000 2017,1,1,,-0.4754,0.108,0.689,0.204,0,0,0,0,0,0,0
6127,Tue Jan 03 00:53:49 +0000 2017,4,1,,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
6128,Tue Jan 03 00:53:48 +0000 2017,1,0,,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
6129,Tue Jan 03 00:53:43 +0000 2017,0,0,Eastern Time (US & Canada),0.5145,0.117,0.883,0.0,0,0,0,0,0,0,0
6130,Tue Jan 03 00:53:39 +0000 2017,3,0,Central Time (US & Canada),0.6369,0.259,0.741,0.0,0,1,0,0,0,0,0
6131,Tue Jan 03 00:53:37 +0000 2017,0,0,Central America,0.1779,0.199,0.643,0.158,1,0,0,0,0,0,0
6132,Tue Jan 03 00:53:33 +0000 2017,0,0,Pacific Time (US & Canada),0.4215,0.189,0.811,0.0,0,0,0,0,0,0,0
6133,Tue Jan 03 00:53:19 +0000 2017,1,0,,0.4215,0.167,0.833,0.0,0,0,0,0,0,0,0
6134,Tue Jan 03 00:53:11 +0000 2017,0,0,Eastern Time (US & Canada),0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
6135,Tue Jan 03 00:53:11 +0000 2017,1,0,Pacific Time (US & Canada),0.4019,0.144,0.856,0.0,1,0,0,0,0,0,0
6136,Tue Jan 03 00:53:11 +0000 2017,0,0,Pacific Time (US & Canada),0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
6137,Tue Jan 03 00:53:09 +0000 2017,1,0,,0.5859,0.388,0.612,0.0,0,0,0,0,0,0,0
